Chromosome	Position	3142	ARI	ARI.MG	B41	B73	BLANK	CAST	COUG	GT1	M7741	ME49	P89	PRU	RAY	RH-88	ROD	SOU	TGGOATUS21	TGSHUS28	TGSK	VEG
@TGME49_CHRXII	5000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	10000	#00FF3F	#00FF3F	#00FF3F	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#00FF3F	#FF00BF	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#00FF3F	#00FF3F
@TGME49_CHRXII	15000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#00FF3F	#FF00BF	#00FF3F	#00FF3F	#FF00BF	#00FF3F	#00FF3F	#00FF3F	#00FF3F	#00FF3F	#FF00BF	#00FF3F	#00FF3F	#FFBF00	#00FF3F
@TGME49_CHRXII	20000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#00FF3F	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#00FF3F	#FF00BF	#FF00BF	#00FF3F	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	25000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#00FF3F	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	30000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#00FF3F	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	35000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	40000	#00FF3F	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	45000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	50000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	55000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	60000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	65000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	70000	#00FF3F	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	75000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	80000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	85000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	90000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	95000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	100000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	105000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	110000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	115000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	120000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#00FF3F	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	125000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	130000	#00FF3F	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#00FF3F	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	135000	#00FF3F	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	140000	#00FF3F	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	145000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	150000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	155000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	160000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	165000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	170000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	175000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	180000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	185000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	190000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	195000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	200000	#00FF3F	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	205000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	210000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	215000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	220000	#FFBF00	#FFBF00	#FFBF00	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	225000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	230000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	235000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#00FF3F	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	240000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#00FF3F	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	245000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	250000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#00FF3F	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	255000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	260000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	265000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	270000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#00FF3F	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	275000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	280000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	285000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	290000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	295000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	300000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	305000	#00FF3F	#00FF3F	#00FF3F	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	310000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	315000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	320000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	325000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	330000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	335000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	340000	#00FF3F	#00FF3F	#00FF3F	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	345000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	350000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	355000	#00FF3F	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	360000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	365000	#FFBF00	#FFBF00	#FFBF00	#00FF3F	#00FF3F	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#00FF3F	#FFBF00	#FF00BF	#FF00BF	#FF00BF	#00FF3F	#FF00BF	#FFBF00	#FF00BF
@TGME49_CHRXII	370000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	375000	#FFBF00	#FFBF00	#FFBF00	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
@TGME49_CHRXII	380000	#00FF3F	#00FF3F	#00FF3F	#FFBF00	#FFBF00	#003FFF	#FF00BF	#FFBF00	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#FFBF00	#00FF3F	#FF00BF	#FF00BF	#FF00BF	#FFBF00	#FF00BF	#00FF3F	#FF00BF
